cve_id,repo_url,fix_commit,repo_language,published_date,cvss3_base_score,cvss2_base_score,problemtype_json
CVE-2000-0483,https://github.com/zopefoundation/Zope,1626b81cc5785392de495995e00f7a33b6eaf55f,Python,2000-06-15T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2000-0483,https://github.com/zopefoundation/Zope,db8f5d1323710e242f3c2f514de417cb3fd0a706,Python,2000-06-15T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2000-0483,https://github.com/zopefoundation/Zope,8799e285c6bf9030c54fd4b13d95dc48b666bdb6,Python,2000-06-15T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2000-0483,https://github.com/zopefoundation/Zope,56ea1fc9bfcd66c4d6410be53e02b9860a3e4751,Python,2000-06-15T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2000-0483,https://github.com/zopefoundation/Zope,f4a65b80bfd5fcf1d614bb2bce47360e73cd27b4,Python,2000-06-15T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2000-0483,https://github.com/zopefoundation/Zope,faea22d36e72c69ab049e5036b4aab9ddfce8c49,Python,2000-06-15T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2000-0483,https://github.com/zopefoundation/Zope,ba0c66bc176d5db51a069acb02f328d2954035d7,Python,2000-06-15T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2000-0483,https://github.com/zopefoundation/Zope,108918499d22d937ec2dc889539a86ac88a27ae6,Python,2000-06-15T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2000-0483,https://github.com/zopefoundation/Zope,20ff16f33fd0a5cd31c14309e88941a54d13e26d,Python,2000-06-15T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2000-0483,https://github.com/zopefoundation/Zope,df211cf374eeac25aa3583efe6b2ddbc75b9e652,Python,2000-06-15T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0567,https://github.com/zopefoundation/Zope,610b3a9f9a1983791b7fcea648d71be45222c3ae,Python,2001-08-14T04:00Z,nan,4.6,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0567,https://github.com/zopefoundation/Zope,877d2f5faac346ab0f13fd2a8d682e4d0c5d4ef7,Python,2001-08-14T04:00Z,nan,4.6,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0567,https://github.com/zopefoundation/Zope,b9637d6180a51d833f6e959d153c3a4b97cf4081,Python,2001-08-14T04:00Z,nan,4.6,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0567,https://github.com/zopefoundation/Zope,6150e9dfd30cf3a5e17c09d5bddfdbda8b09f705,Python,2001-08-14T04:00Z,nan,4.6,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0567,https://github.com/zopefoundation/Zope,b7259de4c9fd93b93d4c8d9ddc4cdaf5272ac728,Python,2001-08-14T04:00Z,nan,4.6,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0567,https://github.com/zopefoundation/Zope,074bc1706a471e5c2ba8da3a0cf6e4597749836d,Python,2001-08-14T04:00Z,nan,4.6,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0567,https://github.com/zopefoundation/Zope,21a5406c4aee513cbfb159155241d1a003c5c836,Python,2001-08-14T04:00Z,nan,4.6,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0567,https://github.com/zopefoundation/Zope,2690f425ada637bb722a8b39dba20f033d368b42,Python,2001-08-14T04:00Z,nan,4.6,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0567,https://github.com/zopefoundation/Zope,9bd0c6a59d62a4b601169577ee77f58d00b3349c,Python,2001-08-14T04:00Z,nan,4.6,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0567,https://github.com/zopefoundation/Zope,f25d53159c3d53586dad29714108e5e81de14ab3,Python,2001-08-14T04:00Z,nan,4.6,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0568,https://github.com/zopefoundation/Zope,0ae0fa28bf854450e68f238e212a10ad04c88b44,Python,2001-08-22T04:00Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0568,https://github.com/zopefoundation/Zope,ff2fe9adb4913775927c91b2a5e130f935e9b8eb,Python,2001-08-22T04:00Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0568,https://github.com/zopefoundation/Zope,27e1dd853605ff9fa53b49fd40a65ae46cd72749,Python,2001-08-22T04:00Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0568,https://github.com/zopefoundation/Zope,323d2889738d6c1b271333f079d64f1975613646,Python,2001-08-22T04:00Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0568,https://github.com/zopefoundation/Zope,cf86a7c5b26bfbf8d9a2cd3e3a41c52df5b56e51,Python,2001-08-22T04:00Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0568,https://github.com/zopefoundation/Zope,dde90b26daae75733d4804d22ddff2a3082969f8,Python,2001-08-22T04:00Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0568,https://github.com/zopefoundation/Zope,c163eb589fd473c3f9aee5cb609385b38d3e0f49,Python,2001-08-22T04:00Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0568,https://github.com/zopefoundation/Zope,37d957c37d92e25adae0f6bd8b3cfe5424461d7e,Python,2001-08-22T04:00Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0568,https://github.com/zopefoundation/Zope,113a5ea9313e2692c7b11e09774c5b574d70b2c4,Python,2001-08-22T04:00Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0568,https://github.com/zopefoundation/Zope,7eab5474ef9366d6b9c91e8b6152691c53081ad0,Python,2001-08-22T04:00Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0569,https://github.com/zopefoundation/Zope,50c03f7cef4e98147d3d7535619c62d9040bbcab,Python,2001-08-22T04:00Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0569,https://github.com/zopefoundation/Zope,ba0fc1c88b25d2ea92e0c801736dbb51f59f8c34,Python,2001-08-22T04:00Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0569,https://github.com/zopefoundation/Zope,6150e9dfd30cf3a5e17c09d5bddfdbda8b09f705,Python,2001-08-22T04:00Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0569,https://github.com/zopefoundation/Zope,ffafb76eeb304d4bc7057be7ebdebe86f6cde799,Python,2001-08-22T04:00Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0569,https://github.com/zopefoundation/Zope,074bc1706a471e5c2ba8da3a0cf6e4597749836d,Python,2001-08-22T04:00Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0569,https://github.com/zopefoundation/Zope,bb64317674d46fc1d46ecc14a8c6d7b33aa0aeaf,Python,2001-08-22T04:00Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0569,https://github.com/zopefoundation/Zope,37c5e8d75f5fd34e6545ea82d729423ed9b9d67d,Python,2001-08-22T04:00Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0569,https://github.com/zopefoundation/Zope,21a5406c4aee513cbfb159155241d1a003c5c836,Python,2001-08-22T04:00Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0569,https://github.com/zopefoundation/Zope,2690f425ada637bb722a8b39dba20f033d368b42,Python,2001-08-22T04:00Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-0569,https://github.com/zopefoundation/Zope,71e466f7dc6c1c410ecc1dd2563f48e35403fe01,Python,2001-08-22T04:00Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-1227,https://github.com/zopefoundation/Zope,7e0c4c50bd1c31947bfe4d64c7869c19c40e2cd5,Python,2001-10-10T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-1227,https://github.com/zopefoundation/Zope,8f0e3e33d796cc62cd77f2780f2b98a4b8bd29ff,Python,2001-10-10T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-1227,https://github.com/zopefoundation/Zope,8a9498d6aebaa266c903dd73b8598ef2d090f992,Python,2001-10-10T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-1227,https://github.com/zopefoundation/Zope,b65c6a674c697ae46e80a6c6807974151165da76,Python,2001-10-10T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-1227,https://github.com/zopefoundation/Zope,123544f573da91181911592282da03e4a752f9d3,Python,2001-10-10T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-1227,https://github.com/zopefoundation/Zope,addcfc682a51d70c394546c9cb34f4d9ed94ca36,Python,2001-10-10T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-1227,https://github.com/zopefoundation/Zope,f5405e5777b5c5eef2b5a146536299769638795b,Python,2001-10-10T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-1227,https://github.com/zopefoundation/Zope,b8f3df8b792a442bcbe7a21d9edc1a2338afaa9c,Python,2001-10-10T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-1227,https://github.com/zopefoundation/Zope,f6a8b1043f9b05c4455a6013b62209a76c96b663,Python,2001-10-10T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2001-1227,https://github.com/zopefoundation/Zope,6773f4092920ea5c4bf33404de439716a467f4a1,Python,2001-10-10T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0170,https://github.com/zopefoundation/Zope,b15aa4e30602a62ca29afb08e02696715dac426c,Python,2002-04-22T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0170,https://github.com/zopefoundation/Zope,9945cdf28d4c9f4bf28f15e7f0f666c2eec165d0,Python,2002-04-22T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0170,https://github.com/zopefoundation/Zope,309d960fcebacb49b2870dfb74e459b729c2c436,Python,2002-04-22T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0170,https://github.com/zopefoundation/Zope,b5f0baec88ecff985cf5d00ec3890a7d54803bdc,Python,2002-04-22T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0170,https://github.com/zopefoundation/Zope,d27182eab9e416bcf63ff543ca31b1ee6f4da424,Python,2002-04-22T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0170,https://github.com/zopefoundation/Zope,6cb014f1faf1ae1d8e8777daf651bfdb94db476b,Python,2002-04-22T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0170,https://github.com/zopefoundation/Zope,25413c227befa9ef27dd2724f6265275f166eedc,Python,2002-04-22T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0170,https://github.com/zopefoundation/Zope,3abab057146da85051fe590c5dc1e39255d9bc2d,Python,2002-04-22T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0170,https://github.com/zopefoundation/Zope,2827ad897838c501788936835df9528523eeaf0e,Python,2002-04-22T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0170,https://github.com/zopefoundation/Zope,f5405e5777b5c5eef2b5a146536299769638795b,Python,2002-04-22T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0687,https://github.com/zopefoundation/Zope,cd906440fbd0694e165a09262268a608df82deeb,Python,2002-07-23T04:00Z,nan,5.0,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0687,https://github.com/zopefoundation/Zope,27861bb7a9e8ab4197fc162d979514aca5879af9,Python,2002-07-23T04:00Z,nan,5.0,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0687,https://github.com/zopefoundation/Zope,5ee2de807d8dbf5c48bcb4662dbca35237e0a555,Python,2002-07-23T04:00Z,nan,5.0,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0687,https://github.com/zopefoundation/Zope,f1f9d02d3fdd160c8ae6bcb441e0f03d4e821ad7,Python,2002-07-23T04:00Z,nan,5.0,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0687,https://github.com/zopefoundation/Zope,3368f67e592966fffa90d5314e183106a5cf7ff9,Python,2002-07-23T04:00Z,nan,5.0,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0687,https://github.com/zopefoundation/Zope,002207ab219694ba729625cd5ed6e07d725682a4,Python,2002-07-23T04:00Z,nan,5.0,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0687,https://github.com/zopefoundation/Zope,44698a4f2459f2edba9dc12879c6de2f551c5860,Python,2002-07-23T04:00Z,nan,5.0,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0687,https://github.com/zopefoundation/Zope,ca42c46937666cebe1223d63ac866a898109170f,Python,2002-07-23T04:00Z,nan,5.0,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0687,https://github.com/zopefoundation/Zope,436ff1ef78db67f441af55aef375c37143420b1f,Python,2002-07-23T04:00Z,nan,5.0,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0687,https://github.com/zopefoundation/Zope,28e6af93043088fce2693caa386a8e1750d14b1d,Python,2002-07-23T04:00Z,nan,5.0,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0688,https://github.com/zopefoundation/Zope,17552a97af122f2c158d54a2370903618720c999,Python,2002-07-23T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0688,https://github.com/zopefoundation/Zope,436ff1ef78db67f441af55aef375c37143420b1f,Python,2002-07-23T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0688,https://github.com/zopefoundation/Zope,36404d25e424ca3d870ea14e1d22191c2cd557de,Python,2002-07-23T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0688,https://github.com/zopefoundation/Zope,03c6c87ead456e28f13e0e45ef3acce02e7f263c,Python,2002-07-23T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0688,https://github.com/zopefoundation/Zope,023c1df8494aa09f5d9c24109bc1a46c6e3a2f3e,Python,2002-07-23T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0688,https://github.com/zopefoundation/Zope,44698a4f2459f2edba9dc12879c6de2f551c5860,Python,2002-07-23T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0688,https://github.com/zopefoundation/Zope,0226c34db5c76bd476e3d48aa8c411cf03a9237a,Python,2002-07-23T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0688,https://github.com/zopefoundation/Zope,be21d3ca8ca34614e21b58096a14a8be03aac308,Python,2002-07-23T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0688,https://github.com/zopefoundation/Zope,3bdab66cdd9e68e81dded24b77f5b7916cc18184,Python,2002-07-23T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2002-0688,https://github.com/zopefoundation/Zope,1e7ac6fd5d97636f35c7cd1cd7e43c285ee16bf8,Python,2002-07-23T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2004-0150,https://github.com/python/cpython,cd736e71a3d35d870c2ff89b90a39050553a2453,Python,2004-04-15T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-120'}]}]"
CVE-2004-0150,https://github.com/python/cpython,8c077f99d0ee7a513dc29e29cbfa0f40be4a57ed,Python,2004-04-15T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-120'}]}]"
CVE-2004-0150,https://github.com/python/cpython,3b2f4c8ae3bcfbd150d8226562e5d2c3e2ef0aa6,Python,2004-04-15T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-120'}]}]"
CVE-2004-0150,https://github.com/python/cpython,a79449e7a2c34daa622c01b66b8a8bd681089176,Python,2004-04-15T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-120'}]}]"
CVE-2004-0150,https://github.com/python/cpython,5c5316f111dba3db8a81d1557cb1c74202fea632,Python,2004-04-15T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-120'}]}]"
CVE-2004-0150,https://github.com/python/cpython,456d3258d64f4c60a7787dd59f5c68bafb81584c,Python,2004-04-15T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-120'}]}]"
CVE-2004-0150,https://github.com/python/cpython,3ae811b57d227a220f207869487fd9251e278608,Python,2004-04-15T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-120'}]}]"
CVE-2004-0150,https://github.com/python/cpython,3e2a30692085d32ac63f72b35da39158a471fc68,Python,2004-04-15T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-120'}]}]"
CVE-2004-0150,https://github.com/python/cpython,dd80f762650f42f5f9ae820d9f55b21ed6f33bc0,Python,2004-04-15T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-120'}]}]"
CVE-2004-0150,https://github.com/python/cpython,4057483164f96195bf7482e0bf188028f74fcd44,Python,2004-04-15T04:00Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'CWE-120'}]}]"
CVE-2005-3323,https://github.com/zopefoundation/Zope,cfbf9c27ca9238507352cdcd922a909e40df9305,Python,2005-10-27T10:02Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2005-3323,https://github.com/zopefoundation/Zope,f5a8fcbae7a29ef0bd43aee0b8c4a62980ffe180,Python,2005-10-27T10:02Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2005-3323,https://github.com/zopefoundation/Zope,41049f7804a48d4dc9a4b89a57dc7d01b74ef5fc,Python,2005-10-27T10:02Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2005-3323,https://github.com/zopefoundation/Zope,a3ba68b4243da3072d8562d8fffa5e0825c628a6,Python,2005-10-27T10:02Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2005-3323,https://github.com/zopefoundation/Zope,00eb682264e5df087b420dbd0f9797d315d98bab,Python,2005-10-27T10:02Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2005-3323,https://github.com/zopefoundation/Zope,7505e50819edb4cec5ef835a5bebc222a4ffe69d,Python,2005-10-27T10:02Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2005-3323,https://github.com/zopefoundation/Zope,14923f9be046f51c536840c6fad2f07752dd26cb,Python,2005-10-27T10:02Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2005-3323,https://github.com/zopefoundation/Zope,d7e93e24762408624ae8997733d71f1c4f041641,Python,2005-10-27T10:02Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2005-3323,https://github.com/zopefoundation/Zope,cf4279c783c4c2ae0baca521c0f66e93ed201f6d,Python,2005-10-27T10:02Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2005-3323,https://github.com/zopefoundation/Zope,657b0915cbba3ea35697c4dbf634fe2a0c9700f9,Python,2005-10-27T10:02Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2006-1542,https://github.com/python/cpython,a3f092751ae5f29957c78a7e86381532629c7fa3,Python,2006-03-30T11:02Z,nan,3.7,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2006-1542,https://github.com/python/cpython,10be10cbe72cc0cc0d05b2901f6857fdbb343894,Python,2006-03-30T11:02Z,nan,3.7,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2006-1542,https://github.com/python/cpython,c311f641e4a23ea1f8895357d836ee4ded96a080,Python,2006-03-30T11:02Z,nan,3.7,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2006-1542,https://github.com/python/cpython,232f3c91f90655b10f3a6ec6d5b00eab37850de9,Python,2006-03-30T11:02Z,nan,3.7,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2006-1542,https://github.com/python/cpython,39be38c96555cdfea3fa7ef5b1d5d2fd48373b52,Python,2006-03-30T11:02Z,nan,3.7,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2006-1542,https://github.com/python/cpython,57640f5c575ce284b041595c238f8ac615f1618d,Python,2006-03-30T11:02Z,nan,3.7,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2006-1542,https://github.com/python/cpython,2ba96610bfeda03381dd411d5694fae311159a0c,Python,2006-03-30T11:02Z,nan,3.7,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2006-1542,https://github.com/python/cpython,ab1d245871466b308ef9d015702a77b8262759c4,Python,2006-03-30T11:02Z,nan,3.7,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2006-1542,https://github.com/python/cpython,f9cc5940960568ef8824f234369359060a8cf8bf,Python,2006-03-30T11:02Z,nan,3.7,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2006-1542,https://github.com/python/cpython,27abce5ba8b61e8eef95dd134c7ebcaa9917ef57,Python,2006-03-30T11:02Z,nan,3.7,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2006-3458,https://github.com/zopefoundation/Zope,713b5dcf5c7ef39e9d4c088b6d51855d542e91b9,Python,2006-07-07T23:05Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2006-3458,https://github.com/zopefoundation/Zope,a4bbbad234ee7f9a41394b168de88b877a8aa482,Python,2006-07-07T23:05Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2006-3458,https://github.com/zopefoundation/Zope,0a97af04b3105c869ee2d94211d05db450092921,Python,2006-07-07T23:05Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2006-3458,https://github.com/zopefoundation/Zope,8db82bcff0af61f2ae18e10c472be415aa258269,Python,2006-07-07T23:05Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2006-3458,https://github.com/zopefoundation/Zope,4312cd02d89c893bf05b823789d81e625421373a,Python,2006-07-07T23:05Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2006-3458,https://github.com/zopefoundation/Zope,b55c929431983f8667eb7a19a8c2ec20b03ee990,Python,2006-07-07T23:05Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2006-3458,https://github.com/zopefoundation/Zope,c717ab10b60d832b192916785a5a9d5b4f83a2e3,Python,2006-07-07T23:05Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2006-3458,https://github.com/zopefoundation/Zope,9b6892cc2e74de96ba358f8179d744d72a29dcfe,Python,2006-07-07T23:05Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2006-3458,https://github.com/zopefoundation/Zope,1bebfac890202cfd87e312c54aeed2dbc5ff823e,Python,2006-07-07T23:05Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2006-3458,https://github.com/zopefoundation/Zope,8c326d42413b56cc74a3f9b78922cc8fdfc0845a,Python,2006-07-07T23:05Z,nan,2.1,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
CVE-2006-4980,https://github.com/python/cpython,aa56096aa0bdb9ffe2b8ac8121346d01472a362c,Python,2006-10-10T04:06Z,nan,7.5,"[{'description': [{'lang': 'en', 'value': 'NVD-CWE-Other'}]}]"
